Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
86,7100,0.01,True,False,True,cyclic,4866.747866678142
66,5100,1e-08,False,True,False,random,4746.101289369056
61,6600,9.999999999999999e-06,False,True,True,random,4746.942737501824
91,7100,0.01,True,False,True,cyclic,4864.9940210460245
66,1600,1e-08,True,True,False,random,4969.21663010903
31,4600,0.01,False,True,True,cyclic,4752.199096825317
66,3100,1e-06,True,True,False,random,4969.216629842658
86,8600,9.999999999999999e-05,False,True,True,cyclic,4743.03269257925
21,9600,1e-07,False,True,False,random,4753.085326769218
86,1100,0.001,False,False,False,cyclic,4762.9372338910325
76,600,0.01,False,False,False,random,4763.720248979324
16,6100,9.999999999999999e-05,False,True,False,cyclic,4753.883033360696
61,100,9.999999999999999e-06,True,True,False,cyclic,4970.976503109636
41,8600,0.01,False,True,True,cyclic,4750.641717338626
81,5100,1e-06,False,True,True,cyclic,4743.781773643796
76,6100,0.1,True,True,False,cyclic,4965.717625221377
96,100,9.999999999999999e-05,False,True,False,random,4741.862790080288
56,2100,9.999999999999999e-05,True,False,True,cyclic,4877.270738468248
46,8600,0.01,False,False,True,random,4769.986303011414
91,9100,0.1,True,False,True,cyclic,4864.9940210460245
56,9600,1e-06,True,True,True,cyclic,4972.736378948954
81,4600,1e-07,True,True,True,random,4963.959914408269
36,7600,0.01,False,True,False,random,4749.691907635502
61,2100,9.999999999999999e-06,False,True,True,random,4746.87258927761
86,8100,0.1,False,True,False,cyclic,4745.271266515062
26,7100,1e-06,True,False,False,random,4887.826159574819
71,5600,1e-07,False,True,False,cyclic,4745.328100917027
21,1100,0.1,False,True,False,random,4744.15122385534
66,5600,1e-06,True,False,False,random,4873.763050359112
31,6600,1e-06,False,True,True,random,4751.53047977324
26,7100,0.1,False,True,False,cyclic,4754.666830683775
71,600,1e-07,True,False,False,cyclic,4872.009202494521
66,1600,1e-07,False,True,False,cyclic,4746.101297752124
41,9100,0.01,False,False,True,random,4769.851671887893
81,1600,1e-07,False,True,False,cyclic,4743.7817072468415
56,4100,0.1,True,True,True,random,4972.698224746049
41,2600,9.999999999999999e-06,True,True,False,random,4978.029834059516
56,2600,1e-08,False,True,True,cyclic,4747.647689499365
91,5600,9.999999999999999e-06,False,False,False,random,4761.957768101104
16,9600,9.999999999999999e-06,False,True,False,random,4753.853147462702
86,6600,9.999999999999999e-06,False,True,False,random,4742.9777616635065
76,6600,0.001,False,True,True,random,4744.582670928801
96,5100,0.1,False,True,False,random,4698.095567141645
46,8100,0.01,True,False,False,cyclic,4880.784740687697
21,4100,9.999999999999999e-06,True,False,True,random,4889.590621488844
6,2100,9.999999999999999e-05,False,True,True,cyclic,4755.434896886203
66,100,1e-07,True,True,False,random,4969.216685547672
91,6600,9.999999999999999e-05,True,True,True,cyclic,4960.463309943135
41,4100,1e-08,True,True,True,random,4978.029838882541
46,3100,1e-08,False,True,False,cyclic,4749.1940831718475
26,100,9.999999999999999e-06,False,True,False,random,4752.32160910797
6,6600,0.01,False,False,True,cyclic,4777.569006790833
91,9600,0.01,False,False,True,random,4761.216573693248
21,6600,0.001,False,False,False,cyclic,4774.70619059095
6,2100,0.001,True,False,True,cyclic,4894.868435426649
61,9600,1e-08,True,True,False,cyclic,4970.9765036194585
71,2100,0.01,True,True,False,cyclic,4967.460502120739
61,1100,0.1,True,True,False,random,4970.967401038366
61,4100,1e-06,True,True,False,random,4970.976503966485
66,100,9.999999999999999e-05,True,False,True,cyclic,4873.763048102083
16,4100,1e-07,True,True,True,cyclic,4986.956921975912
66,1600,0.001,False,True,False,random,4744.998345360318
91,1100,1e-08,True,True,True,cyclic,4960.463308144731
11,6100,9.999999999999999e-05,False,True,False,cyclic,4754.661819047693
36,4100,0.001,False,False,False,random,4771.814923751023
31,7600,0.01,True,True,False,cyclic,4981.593607758794
61,9600,9.999999999999999e-06,True,True,True,random,4970.977484165972
71,8100,9.999999999999999e-05,False,True,False,random,4745.3272473669385
51,1100,0.01,False,False,False,random,4768.705750309999
6,9100,1e-08,True,False,True,cyclic,4894.868420452676
26,7100,9.999999999999999e-05,True,True,True,cyclic,4983.373876835327
91,1600,0.1,False,True,False,cyclic,4744.488302834335
71,3100,0.01,True,True,False,random,4967.45905557935
71,100,1e-08,True,False,False,cyclic,4872.009202494521
66,5100,1e-06,False,False,True,random,4766.425011036165
56,100,9.999999999999999e-05,False,True,False,random,4747.609949626108
76,4100,0.001,True,False,True,random,4870.259895494733
41,9100,1e-07,True,True,False,random,4978.029838853408
1,9100,1e-08,True,False,False,cyclic,4896.637168063917
76,600,9.999999999999999e-06,True,True,False,cyclic,4965.7097570645
91,9100,9.999999999999999e-05,True,False,False,random,4864.99383391057
76,1600,9.999999999999999e-06,False,True,False,random,4744.556022099163
46,5600,0.01,False,True,True,cyclic,4749.864573316488
41,8100,1e-07,False,True,False,cyclic,4749.970354175946
36,9600,1e-08,False,True,False,random,4750.749059933866
11,600,1e-08,True,False,True,cyclic,4893.107935420614
66,600,9.999999999999999e-06,False,False,True,cyclic,4766.427298686402
61,9100,1e-07,False,True,False,cyclic,4746.874494587213
11,6100,0.001,True,False,True,cyclic,4893.107950390386
41,9100,0.01,True,True,True,random,4977.6331587195655
26,5100,9.999999999999999e-05,False,False,True,random,4773.7407809179795
71,3600,0.01,False,True,False,cyclic,4745.999091642566
21,3100,0.1,False,True,False,random,4939.323609951546
56,8100,1e-08,True,True,False,random,4972.736378243302
96,3100,0.1,False,False,True,random,4730.644025368953
1,1600,9.999999999999999e-05,False,True,False,cyclic,4756.213686157616
41,4600,1e-07,True,False,False,random,4882.54502514565
46,1600,1e-07,True,True,True,random,4976.261173975882
41,6100,0.001,True,True,False,random,4978.033971343312
81,6100,1e-06,True,False,False,random,4868.501420536508
61,7100,9.999999999999999e-05,False,False,False,cyclic,4767.353325343248
86,8600,1e-08,False,False,True,random,4762.842340848448
21,600,9.999999999999999e-06,False,False,True,random,4774.699367087959
91,2600,1e-06,True,False,False,random,4864.993812860068
51,1600,0.001,False,False,True,random,4769.117640020038
56,2600,9.999999999999999e-05,False,False,False,random,4768.233990333931
31,8100,9.999999999999999e-05,True,False,True,random,4886.068396626944
46,5600,1e-06,True,True,False,cyclic,4976.261175783862
96,3100,9.999999999999999e-06,False,False,True,random,4761.072769561434
46,7600,9.999999999999999e-06,False,False,True,random,4770.064346173664
71,5600,1e-06,True,True,True,cyclic,4967.458574097067
61,1600,1e-08,False,False,False,random,4767.333832648528
16,4100,1e-08,False,False,False,cyclic,4775.652639943605
26,4100,1e-08,True,False,False,random,4887.826490658548
51,8100,0.1,True,True,False,random,4974.399640458854
26,7600,1e-08,False,False,False,random,4773.7692701134265
41,6600,0.1,False,False,False,cyclic,4771.066481317969
21,1100,1e-06,True,False,True,random,4889.586126531913
46,5600,0.01,True,False,False,random,4880.789909003315
46,6600,0.01,True,False,False,random,4880.898662647857
61,6100,0.001,False,True,True,cyclic,4746.917900726751
