Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
56,8100,1e-08,False,False,True,random,4768.243041242153
26,3600,1e-08,False,True,True,cyclic,4752.306727790457
66,1600,0.01,True,True,True,cyclic,4969.218583645205
71,2100,9.999999999999999e-06,False,False,True,cyclic,4765.528152031553
41,5600,9.999999999999999e-06,True,True,False,random,4978.029611573727
16,9100,1e-08,False,False,True,cyclic,4775.652639943605
56,6600,9.999999999999999e-05,True,True,False,cyclic,4972.736380506625
76,4100,1e-07,True,True,True,random,4965.709757574923
21,7100,1e-07,False,False,False,cyclic,4774.703451108322
31,4100,9.999999999999999e-05,False,True,False,cyclic,4751.553137048799
21,2100,0.01,True,False,True,cyclic,4889.587168099939
11,2100,0.001,True,False,False,cyclic,4893.107950390386
11,1600,9.999999999999999e-06,False,False,True,cyclic,4776.608894053207
31,1600,1e-06,False,False,False,cyclic,4772.838423620669
36,5100,9.999999999999999e-05,False,False,False,random,4771.91289574077
91,4600,1e-06,False,False,False,cyclic,4761.956640741667
81,4600,1e-06,True,True,False,random,4963.960931196947
36,4600,9.999999999999999e-05,True,False,True,random,4884.305468793783
6,2100,1e-06,True,True,True,random,4990.548503248017
41,3600,1e-06,False,False,False,random,4770.978267820126
46,6100,1e-07,True,True,False,random,4976.261165535801
41,7100,1e-08,True,True,False,random,4978.029703960909
81,9600,0.001,False,True,False,random,4768.814343350807
91,4100,9.999999999999999e-06,True,False,False,random,4864.993815561235
76,7600,9.999999999999999e-05,False,False,True,cyclic,4764.647681016762
16,6100,0.001,False,True,False,cyclic,4753.908490685322
31,4100,0.01,True,True,True,cyclic,4981.593607758794
36,9100,1e-06,False,False,False,cyclic,4771.907563557597
31,6600,9.999999999999999e-05,True,True,False,cyclic,4981.591444598162
71,5100,0.01,False,False,False,cyclic,4765.612540265473
66,2600,1e-06,True,True,False,cyclic,4969.216628274638
76,1600,0.001,True,False,True,random,4870.256152805506
6,2100,0.001,True,False,True,random,4894.868386633194
1,6600,9.999999999999999e-06,False,True,False,cyclic,4756.201020507318
91,9600,1e-06,True,True,True,random,4960.462776970085
41,9100,1e-07,False,True,True,random,4749.968949260258
21,5100,9.999999999999999e-06,True,False,False,random,4889.587055504513
71,8600,1e-08,True,False,False,cyclic,4872.009202494521
56,7100,0.01,True,True,True,cyclic,4972.738389728312
56,6600,9.999999999999999e-06,False,False,False,random,4768.2417389155025
86,2600,0.1,True,False,True,cyclic,4866.747866678142
41,1100,9.999999999999999e-06,True,True,False,cyclic,4978.029838401026
46,9600,0.001,False,True,True,cyclic,4749.237425802889
51,1600,1e-06,True,True,True,random,4974.496261192898
