Alpha,L1_ratio,fit_intercept,Max_iter,selection,warm_start,Tol,Error-
6.2,0.66,False,3073,cyclic,False,8.49223562726289e-07,1891.557737484795
3.4000000000000004,0.8300000000000001,False,2712,random,False,1.8929222848668145e-07,1818.0711182936789
4.2,1.0,False,1298,random,False,5.097674588394597e-07,1803.4259165728547
9.4,0.98,False,3353,cyclic,True,6.290292457006196e-07,1806.5900046801335
5.800000000000001,0.15,False,3120,cyclic,True,8.717121367420229e-07,2025.6250250333019
8.4,0.91,True,4366,cyclic,False,5.816215832946741e-07,1252.003733279402
3.7,0.08,False,2127,random,False,5.788102075540753e-07,1956.092994549676
6.4,0.91,True,2778,random,True,5.880503816433145e-07,1245.4020608363323
9.9,0.46,True,725,random,False,2.99952456148247e-07,1348.8863984531313
1.8,0.14,False,4221,random,True,5.118248523560995e-07,1861.9744534880438
7.7,0.84,False,2185,cyclic,False,9.878162285189482e-07,1847.1750444115917
1.6,0.15,False,1431,random,False,1.7888833966250168e-07,1853.013391207895
0.2,0.59,False,4759,random,False,1.1138101304326748e-07,1804.7841815689121
9.3,0.8,True,4236,random,False,9.581896901829456e-07,1282.8514368894155
5.800000000000001,0.98,False,1216,random,False,3.117885771478696e-07,1805.2825276648957
6.1000000000000005,0.88,False,924,cyclic,True,1.0712235917379827e-07,1824.576033700741
1.2000000000000002,0.15,True,3274,random,True,6.844053383812226e-07,1260.3384421179092
4.3,0.24,True,3982,cyclic,True,2.5466517885836076e-07,1313.535284849521
0.4,0.23,True,1933,random,False,7.614401717964137e-07,1235.1584215160974
2.7,0.27,True,2498,cyclic,True,5.895458907453512e-07,1285.109015329503
1.2000000000000002,0.37,True,3401,cyclic,False,1.3538716080199532e-07,1251.7152249834337
5.4,0.5700000000000001,False,4568,cyclic,False,2.3610359982123067e-07,1902.6786982279546
8.9,0.8,False,4870,random,True,9.750909510874914e-07,1874.1753655011835
7.6000000000000005,0.02,True,1568,cyclic,False,6.799615825356684e-07,1374.9420299420403
8.8,0.6900000000000001,False,628,random,True,9.16852154388213e-07,1923.6575266946188
0.30000000000000004,0.93,False,2223,cyclic,True,5.901219652318719e-07,1803.8001764088083
5.6000000000000005,0.06,False,3913,random,False,2.382511857045694e-07,2040.8526148373885
4.800000000000001,0.4,False,2330,random,False,7.23119832006046e-07,1930.9167421157094
9.700000000000001,0.28,True,2271,cyclic,True,9.209513692203348e-07,1369.8513839928382
8.8,0.78,True,798,random,True,8.195709494351363e-07,1284.6107588002599
0.2,0.8200000000000001,True,2613,random,False,5.993903736164147e-07,1224.7823832375536
5.4,0.78,False,1347,random,False,1.1434550516637552e-07,1845.007890848703
9.9,0.97,True,4587,random,True,7.385429723851927e-07,1234.9769260033067
1.4000000000000001,0.24,False,1592,cyclic,True,1.2591328898368515e-07,1838.9475213737483
2.7,0.26,True,2988,cyclic,False,6.527664710577663e-07,1285.7348563648202
1.7000000000000002,0.02,False,604,cyclic,True,7.89132541407127e-08,1867.752848463365
3.2,0.87,False,4653,cyclic,True,2.711439781519043e-07,1812.4497661173548
9.200000000000001,0.8,False,1032,random,True,3.390579088207161e-07,1877.3919304980084
3.2,0.37,True,952,cyclic,True,9.323284411377153e-07,1286.1818962862974
5.2,0.73,True,1217,random,False,3.379748828494389e-07,1271.4615503636485
5.0,0.17,False,2643,cyclic,True,7.408078954945878e-07,1990.2610417774958
4.6000000000000005,1.0,False,4581,random,True,7.213613184826102e-08,1803.4222346254808
0.6000000000000001,0.01,True,1327,cyclic,True,7.534965337730584e-07,1245.8618996621203
5.6000000000000005,0.2,False,1033,random,False,2.0682615101189985e-07,2004.8807101212203
1.5,0.09,False,3190,cyclic,True,2.752004835162944e-07,1853.2414273850768
2.2,0.2,False,1890,random,False,2.6071171412560194e-07,1872.8672160622605
9.8,0.8300000000000001,False,2741,cyclic,False,3.328910246058753e-07,1868.0185392010162
9.9,0.16,False,1839,random,True,5.365117488284557e-07,2170.3184526506448
8.700000000000001,0.86,True,3333,random,False,5.821310555570517e-07,1266.5335761186866
1.9000000000000001,0.48,False,706,random,False,1.49352224455503e-07,1835.2977156226455
3.7,0.05,True,2453,random,False,9.247046185745486e-07,1318.4028385044426
2.3000000000000003,0.67,False,2095,random,False,1.6004691662293576e-07,1825.6196364726134
7.800000000000001,0.58,True,2259,random,True,9.145427120381384e-07,1313.931494837678
1.8,0.5700000000000001,False,1100,random,False,9.77698258232426e-07,1826.222689369051
8.6,0.03,True,4215,random,True,8.895012695781469e-07,1384.536071990041
1.6,0.33,True,3047,random,False,5.884069542782718e-07,1261.9369280207636
4.0,0.92,True,2485,cyclic,False,5.150661516261466e-07,1235.6645592736154
5.7,0.68,False,2909,cyclic,True,3.1507013937843426e-07,1876.421464778245
0.9,0.14,True,4735,random,False,6.085153795570967e-07,1252.3225865462903
8.6,0.0,True,2885,random,False,7.781614316420506e-07,1387.1665299878175
2.6,0.93,False,501,cyclic,False,8.133322991264607e-08,1806.4881523016736
8.6,0.26,True,3738,random,False,8.725244855233341e-07,1362.3494703196097
0.7000000000000001,0.26,False,1957,random,True,8.111049704867898e-07,1815.7060881533207
7.9,0.61,True,3289,cyclic,False,5.62172969256065e-07,1309.9483153763756
10.0,0.31,False,2831,random,True,9.873267806396223e-07,2111.8908067432817
9.3,0.67,True,2673,random,True,5.313684896538752e-07,1309.799137912173
5.300000000000001,0.88,False,3343,cyclic,False,5.435798149679513e-07,1820.5632543805261
3.6,0.47000000000000003,True,3495,random,True,4.718736702127717e-08,1283.6739484593227
7.300000000000001,0.08,False,1079,random,False,4.038104100200547e-07,2104.1645117297735
3.2,0.8,True,1707,random,False,6.893127569759288e-07,1247.656762250425
7.0,0.76,False,1307,cyclic,True,2.415281984585631e-07,1868.6672109826745
8.8,0.75,True,2996,cyclic,True,8.3039170905374e-08,1290.7321847181518
0.9,0.9400000000000001,True,1044,random,False,3.5486175356149215e-07,1225.4917765982143
5.7,0.81,True,3016,cyclic,True,2.420673419769871e-07,1262.4285875729067
8.6,0.8300000000000001,False,3825,random,True,5.598588875279227e-07,1858.0513668306182
9.8,0.61,True,4311,random,True,4.2137235995956705e-07,1324.5745712745247
0.7000000000000001,0.42,True,1983,random,True,1.446993441008907e-07,1238.8388096486801
3.0,0.67,True,708,cyclic,False,4.1457813740708124e-07,1259.4706268101372
3.4000000000000004,0.04,False,3133,cyclic,False,2.5899572039998035e-07,1949.469093410896
2.0,0.35000000000000003,False,1535,cyclic,False,6.235373833640514e-07,1850.2350887416856
7.1000000000000005,0.86,True,4755,cyclic,True,6.6081714355438454e-09,1259.7660298162984
8.3,0.7000000000000001,False,2940,random,True,7.694974244434165e-07,1911.5842416663863
2.4000000000000004,0.62,False,2720,random,False,4.040698427194695e-07,1831.9288188263092
1.0,0.28,True,3516,random,True,4.44369804646768e-09,1250.4501663365095
7.300000000000001,0.22,True,3549,cyclic,True,5.02902745208232e-07,1353.5388836860689
7.800000000000001,0.89,False,3031,random,False,4.21443347265583e-08,1829.7521313592736
7.2,0.06,True,2233,random,True,1.8557744651369843e-07,1367.1766571295195
2.5,0.07,False,4025,cyclic,False,3.3604596141203977e-07,1902.7317127125411
7.6000000000000005,0.68,True,3039,random,True,2.618473886026829e-07,1296.0134732026359
